text,nama paslon
"Pak Anies bicara dgn pakta ,pk Prabowo pertanyaan kemana jawabannya kemana hadeuh no Prabowo good Anies,aminâ¤â¤â¤",prabowo subianto
Pa prabowo emosian kl berbicara,prabowo subianto
Sangat sangat hebat     dan orang  sabar pak prabowo.       Berbicara dengan hati dan apa adanya.           Siap mudah mudahan.  Jadi persidenku 2024       amin,prabowo subianto
"dua orang kurang power sampe keroyokan lawan 1 .pak prabowo keren ,gak banyak bicara tapi banyak aksi",prabowo subianto
Bgus semua sy lebih suka cara bicara dan ketegasan bapak prabowo,prabowo subianto
Diwajah prabowo terpancar hati yg ikhlas dan bicara dari hati.,prabowo subianto
Pak Anies hanya mengotak Atik pikiran doang . Bukan dgn kerja yg nyata .  Lain dgn pak Prabowo dia berkata dgn kenyataan . .pak aneis hanya ngomong doang . Karena seakan akan semua mudah bagi pak aneis inilah yg membuat saya berpendapat pak aneis hanya bicara melolo hhhh,prabowo subianto
"Memang kalau keindahan bicara anies no 1 indahnya...<br><br>Tapi kalau yg sepertinya sangat tehnis dan mengerti caranya.. ganjar unggul. Lebih tehnis dan realistis. <br><br>Kalau pak prabowo tidak pandai bicara, tapi pengalaman beliau membuat pemahaman bliau itu faktual. <br><br>Kesimpulan ganjar adalah gabungan dr keindahan kata kata yg ada pada anies tapi sekaligus juga kefahaman tehnis yg ada di prabowo.<br><br>Ganjar mahfud yes..!",prabowo subianto
"mohon maaf pak Prabowo. aku kagum sama bapak soal nasionalis. tapi entah kenapa setiap kali bapak bicara banyak sekali yang kurang nyambung sama konteks apa yang sedang di pertanyakan atau menanggapi jawaban dari Paslon lain.. bapak sering sekali membuang kata kata yang menurut saya kurang penting, padahal setiap detik dalam jawaban yang keluar dari mulut bapak saat berdebat itu sangat menentukan kami memutuskan pilih siap yang layak buat memimpin kamu di masa depan. semoga bapak bisa intropeksi atas apa yang sudah bapak ucapkanðŸ™",prabowo subianto
"PAK PRABOWO KURANG DEWASA DALAM BERSIKAP MASIH SUKA MENGOLOK2 LAWAN, MEREMEHKAN KAPASITAS ORG LAIN, BERBICARA MASALAH &quot;AMBISI PRIBADI&quot; MAKA PRABOWO SEDANG BERBICARA KEPADA DIRINYA SENDIRI, BELUM BISA MENGUASAI EMOSI. INGAT INI CALON PEMIMPIN NEGARA DAN BANGSA YG MEWAKILI 280 JUTAAN RAKYAT INDONESIA..!!!",prabowo subianto
"Ganjar makin bagus omongannya memperlihatkan kalau beliau sangat layak jadi capres. Semoga kedepan makin kaya dan resourceful.<br><br>Prabowo jelas dan konkrit, tahu apa yg dia bicarakan berdasarkan pengalaman, tapi public speaking skillnya kurang bagus.<br><br>Anies mengarang bebas, membuat janji2 manis tanpa memikirkan kenyataan di lapangan, kemungkinan keberhasilan implementasinya dan anggaran yang diperlukan.<br>Egosentris and out of touch.",prabowo subianto
"Sebenarnya pak Prabowo sudah terlihat cukup baik dalam penyampaian, namun terlalu banyak kata yang membicarakan arahan yg baik untuk menjadi pemimpin maka waktu dalam penyampaian visi misi terlihat kurang jelas kata kuncinya, semoga bisa lebih baik dalam penyampaian nya<br>Semangat terus Indonesia ku, semoga selalu dalam perlindungan Allah SWT. Aaamiiinn",prabowo subianto
"Bapak Prabowo TDK banyak bicara tapi aksi yg di lakukan,,Krn negara kita TDK butuh pemimpin yg banyak bicara tapi aksi kosong,, selamat pak Prabowo",prabowo subianto
"Ada pepatah tong kosong nyaring bunyinya, walau p prabowo kurg pandai dlm bicara tetapi omonganya dri dalam hati, bukan cuma di mulut..., semangat p prabowoâœŒâœŒâœŒ",prabowo subianto
Anis dan Ganjar hanya pandai bicara dan banyak berangan2x mungkin nanti sedangkan hasil kinerja nya tak sebaik Prabowo yang sudah jelas2 hasilnya nyata Prabowo orang militer jelas sudah tak bisa di ragukan lagi pengalaman nya sedangkan yang lain baru belajar mengerti akan militer itu sangat2lah amat lucu dan  tidak lihat ratusan motor yang di berikan untuk TNI itu dari siapa kalau bukan dari bpk Prabowo belum lagi Alusista yang lain2nya yang di berikan untuk TNI para kesatria,prabowo subianto
Pa prabowo bicara dan bertindak dgn hati untuk wujudkan pembangunan dan kesejahteraan rakyat indonesia,prabowo subianto
"Saya menilai pak prabowo lebih memahami terutama dibidang pertahanan, pak prabowo lbh sedikit janji2/bicara mungkin sdh lelah, pilihlah saya saya akan bertindak,. Sedikit bicara banyak bertindak (krn lbh memahami)",prabowo subianto
Hati prabowo tulus untuk rakyat bukan sama anes dan ganjar  bicaramu pandai untuk d percaya tpi dlm hatimu jahat  k depan bangsa ini,prabowo subianto
Tutur kata dari pak Prabowo itu santai lembut tidak arogan tidk emosional enak di di dengar mudah di mengerti.. walaupun bpk Prabowo kurang berbicara tapi sya salut kalem dengan menghadapi pertanyaan satu sama lain santuy...â¤â¤â¤,prabowo subianto
Seneng dengar pak Ganjar dan pak Prabowo bicaranya masih mengedepankan adab sopan santun meskipun diskusinya panas.,prabowo subianto
Ganjar dan Prabowo dlm berbicara msh berhubungan dgn pertanyaan yg diajukan tapi anies kayak jauh dari topik pembicaraan ....Anis spt g fokus pada topik.,prabowo subianto
"Merinding dengar pak prabowo bicara, firasat orang beriman prabowo gantikan jokowi",prabowo subianto
manis banget mulut nya banyak ngomong cuman hampa  gak ada yang ngena sama sekali kalo pak prabowo walaupun tidak lancar ngena banget fakta banget yang di bicarakan sehat sehat selalu pak prabowo salam 02 ðŸŽ‰ðŸŽ‰,prabowo subianto
Pak Prabowo sangat tegas terlihat dri raut wajah &amp; sorotan mata yang iklasðŸ™,prabowo subianto
Lihatlah raut wajah prabowo....apa adanya panik tp natural,prabowo subianto
Klau saya lihat dari wajah pak Prabowo tulus untuk negara ini saya yakin itu dari raut wajah nya sabar pak pasti pak Prabowo Subianto menang yakin lah pak âœŒï¸ðŸ™‹,prabowo subianto
"Melihat wajah pak prabowo, nampak terlihat sangat tuluss.. semoga anda yg memimpin bangsa ini pak.",prabowo subianto
"Jd sedih lihat raut wajah pak prabowoðŸ˜”ðŸ˜¢ adu debat yg sehat, bukan saling menjatuhkan",prabowo subianto
"Mimik dan ekspresi wajah pak prabowo tidak bisa di bohongi kalau beliau terbawa emosi saat debat dengan pak anies baswedan ðŸ˜…ðŸ˜…ðŸ˜… <a href=""https://www.youtube.com/watch?v=UwrmlpZtVpE&amp;t=8459"">2:20:59</a>",prabowo subianto
Saya kurang suka lihat ekspresi wajah pak Prabowo yg seolah olah menganggap remeh orang lain..,prabowo subianto
rawut wajah bowo menampakkan kesusahan,prabowo subianto
"Ga tau knp, liat prabowo wajahnya yg paling tulus",prabowo subianto
Wajah prabowo kasian gw liat nya..ðŸ˜‚ðŸ˜‚ me hiba..,prabowo subianto
"Sedih saya lihat pak bowo abiss la, wajahnya itu lo kasian bangett ðŸ˜‚ðŸ˜‚",prabowo subianto
Probowo kelihatan cuaaapek banget....wajahnya suram,prabowo subianto
Dari wajah yg tulus untuk negara nampak terlihat di pak prabowo...gak munafik gak banyak iming-iming â¤,prabowo subianto
wajah bengis prabowo sangat keliatanðŸ˜‚,prabowo subianto
Wkwkwk Prabowo di lawan debat wajah nya malah ngeledek. Gimana nnti rakyat yg kritik dia apakah masih di pedulikan dengan pasang wajah monyong2,prabowo subianto
"Dari debat jilid 1 saya dapat simpulkan dari gagasan ke 3 capres, bahwa pak anies baswedan emang yang paling cerdas dan logis, singkat,padat,dan jelas.<br><br>Tapi dari raut wajah &amp; gaya bicara .pak prabowo sangat jelas sekali beliau ini terlihat tegas dan iklas , mungkin hanya beliau lah yang punya totalitas sangat tinggi untuk kesejahteraan negara ini .<br><br>pak ganjar orang nya sangat santuy, tapi berwibawa, <br><br>Saya netral karna siapapun yang menang ga akan bisa merubah kehidupan saya .<br>Makanya tiap pemilu saya coblos aja semuanyaðŸ˜‚. Kan bangsa kita menjujung tinggi keadilan .ðŸ˜‚",prabowo subianto
"Prabowo mati kutu terlihat dari mimik wajah nya , Prabowo terlihat emosi semoga saja tidak di bawa ke Rumah Sakit",prabowo subianto
Prabowo ekspresi wajahnya emosi mulu.<br>AMIN...AAMIIN,prabowo subianto
Terlihat dr raut wajah pak Prabowo . beliau begitu tulus mau mengabdi di Indonesia.. beliau tdh silau jabatan .krn beliau sdh kaya raya,prabowo subianto
Brabowo saja wajahnya jujur.<br>Harus tetap prabowo.<br>Hati hati pintar kata kata itu bahaya,prabowo subianto
Bpak Prabowo tetep saya pilih.. dari raut wajah pak Prabowo tulus untuk Indonesia,prabowo subianto
Prabowo di. Liat dari raut wajahnya itu tulus bgt buat indonesia,prabowo subianto
Tulus banget hati dan wajah pak prabowo . Lafyu prabowo gibran,prabowo subianto
"Gak tega Ngliat wajah pak Prabowo ðŸ˜¢ðŸ˜¢ðŸ˜¢.<br>Tega bener mereka ðŸ˜­ berkata kata, anis golek bolo pak ganjar dg bertanya berapa nilai menhan? Intinya no 1 sama no 3 saling serang ke no 2.pasti di hati pak Prabowo rasanya agak nylekit .",prabowo subianto
"Lihat dengan teliti dan agk lama muka2 smua capres, , trilihat hanya wajah bapak Prabowo yg ikhlas dan tulus ðŸ™ðŸ™ðŸ™",prabowo subianto
Pak prabowo punya wajah yg ikhlas  . Jika tepilih menjadi pemimpin yg ikhlas . Ikhlas dar  segala visi dn misinya aamiin,prabowo subianto
"Aura wajah si anis penuh dendam Dan emosi,tapi di tahan.wajah si ganjar munapik Dan nyeleneh.wajah pak prabowo tenang.wajah apa ada nya",prabowo subianto
Tadinya mau pilih anis tapi setelah melihat debat ke dua dan tiga saya nyesal mau pilih anis jadi saya berpaling ke PAK PRABOWO dari raut wajahnya sangat tulus untuk indonesiaâ¤,prabowo subianto
"Pak anis-anisðŸ˜… manis di bibir,wajah oke hati belum tentu baik, pak prabowo wajah seram hati belum tentu seremðŸ˜ŠðŸ˜… buah gendondong kulit mulus isi bahaya durinyaðŸ˜… buah durian kulit serem isi emmmmðŸ˜…enaknyaðŸ˜… salam âœŒâœŒ jari",prabowo subianto
"Pak. Prabowo tetep yg terbaik.. Tdk pernh menjatuhkan lawan, bijak dlm bersikap.. Bpk. Prabowo sy dukung jenengan â¤â¤â¤â¤",prabowo subianto
"Harus dipahami yaa..?<br>Prabowo dan Anis, jika diadu, itu nggak akan ketemu bro?<br><br>karena mereka berdua itu beda profesi dan karakteristik.<br>Prabowo itu backgroundnya dari militer, memang sudah terlatih dengan ketegasan dan bertugas sebagai Eksekutor.<br><br>Sedangkan Anis itu backgroundnya dari Presenter, dosen dan Motivator, jadi memang Publik Speaking nya bagus.<br><br>jadi kalo mau disandingkan atau diadu, yaa jelas beda dan tidak ketemu bro..?<br>Jadi kalo berbicara debat, yaa jelas anis sangat di untungkan.<br><br>nah kita kembali lagi kepada anda, apakah anda mencari pemimpin yang eksekutor atau motivator..?<br>Saran saja, jangan memilih karena selera dan kepribadian, tapi pilihlah karena Kinerja yang sudah mereka tunjukkan.",prabowo subianto
"Mereka mengeroyok prabowo,,tp prabowo mmg negarawan sejati santai dan tng serta ketegasan nya tdk perlu diragukan,,,hidup prabowo",prabowo subianto
pk prabowo kelihatan sikap ketegasannya dan itu yg dibutuhkan saat ini,prabowo subianto
Saya dari pemilihan sebelumnya tetap Prabowo dan sekarang sy tetap pilih Prabowo.Dan sy pribadi gak milih wakilnya tp sy suka ketegasan capresnya.,prabowo subianto
"Sebenarnya saya suka banget sama pak prabowo dari segi gagasan , intelektual, dan ketegasan . Saya sangat terharu pas prabowo banyak setuju dan sepemikiran dengan pak anies , apalagi pas pertanyaan tentang pendidik yg di lemparkan ke pak anies . Semoga pak prabowo sehat terus , amiiin . Namun saya hanya cerita kenapa saya agak condong ke pak anies dan pak muhaimin ,karena menurut saya ini salahsatu calon yg benar2 saling melengkapi satu sama lain , sama sama intelektual, lugas, dan berpengalaman dalam mengurus negara. Mohon maaf sebelumnya,<br>Ini hanya pendapat ,semua orang berhak memilih , semua orang berhak berpendapat , saya merasa pak prabowo di jadikan kendaraan atau sesuatu yang bisa menjadi salah satu kuncian bagi sebagian besar orang2 politikus di belakang sana , dan saya pun kirang setuju dengan paslon 2 karena wakil yang di angkat , sangat banyak kontroversi, . Namun semoga Alloh SWT yang menentukan pemimpin yang benar2 layak untuk memimpin negara ini amiiin , dan semoga prasangka saya juga blm tentu semua benar . Salam damai untuk kita semuaâ¤",prabowo subianto
Jelas prabowo dengan ketegasanya dan yakin untuk rakyat,prabowo subianto
"Ganjar bicara dengan pengalaman, Prabowo ketegasan apa adanya, anies pendongeng handal",prabowo subianto
"Prabowo hanya punya ketegasan,joget joget,dan silat.minim akan Gagasan dan VISI MISI",prabowo subianto
Masyarakat sudah bisa menebak karakter karakter semua calon presiden seperti nya pak Prabowo jika terpilih jadi presiden terpilih negara lain pasti akan sangat segan  kepada Indonesia dengan ketegasan  beliau emang prabowo tidak pintar ngomong tapi dari segi ketegasan saya respek banget,prabowo subianto
"Ketegasan Pak Prabowo nampak jelas, yg lain retorika doang n hasilnya hmmmmm liat sendiri lah",prabowo subianto
"sumpah, subhanallah kata2 pak prabowo sangat menyentuh hati, terlihat begitu tulus, ketegasan beliau mengandung semangat tinggi untuk membangun indonesia agar lebih maju,  bismillah pak prabowo pasti terpilih, indonesia maju damai, dan rukun.. insyaallah pak prabowo menang, PRABOWO-GIBRAN PASTI BISA!!!<br>INDONESIA DAMAI, ADIL, SEJAHTERA, RUKUN, MAJU, bersama PRABOWO-GIBRANâ¤",prabowo subianto
"Prabowo juga mentalnya kena, kliatan banget dia gugup. Dan bilangnya fungsi negara itu pertahanan. Ini salah besar. Adanya negara itukan untuk mensejahterakan rakyak. Yang meliputi, ekonomi, pertahanan dan lain sebagainya. Padahal korupsi, kemiskinan, pendidikan dan sdm yang rendah lah masalah utama yang harus diselesaikan. Bukan cuma pertahanan ajaðŸ˜¢<br>Tapi aku akui ketegasannya luar biasa. Tapi keknya dia gapaham soal memecahkan masalah negara ini. Dan juga wapresnya ga banget ni prabowo. Masih labil dan tidak cerdas.",prabowo subianto
"Pak Prabowo sbenarnya tidak marah atau panas kalok ngomong,hanya saja itu adalah ketegasan pak Prabowo,Karna sudah terlatih sejak TNI",prabowo subianto
"Prabowo omong omong nya banyak ga nyambung, keliatan banget kualitas otak nya. Jauh lebih baik pa Anies dan pa Ganjar",prabowo subianto
"Percayalah, orang yang betul-betul paham dan berwawasan luas akan memilih pak Prabowo, pilihlah capres yang punya hati dan pikiran. Diperlakukan sebagaimana dan diucapkan sedemikian namun ia tetap bertahan dan tak menyerang dengan memaksa karena situasi. Alangkah malang nasib negeri ini bila dipimpin oleh sosok egois dan hanya ingin  menjatuhkan derajat seseorang demi kekuasaan. Sungguh rendah kualitasnya.",prabowo subianto
Prabowo kayanya udah kewalahan otaknya yah udah di makan umur..ini bahaya ketika mengambil keputusan dan kebijakan,prabowo subianto
"sudah terlalu tua pak. prabowo, otaknya agak konslet kalo disuruh mikir yang rumit2, cocoknya usia2 segitu momong cucu, main hoby kuda, aktif di majelis taklim, mikir yang ringan2 aja..",prabowo subianto
Prabowo gk ad otak klo ngmg,prabowo subianto
"Keliatan banget yg cerdas dalam bicaranya yg mana, yg semakin keliatan gak bisa ngomong dan gak punya otak keliatan banget...<br>pak Prabowo sedih banget semakin keliatan bgt kwalitas nya zonk...<br>emosian bgt tanda gak cerdas, mainnya otot terus... kepojok makin keliatan bodohnya... sedih rakyat liat capres kok begitu pak... ðŸ˜",prabowo subianto
Bpk prabowo yg terhormat gk banyak cingcong tp otaknya emas â¤,prabowo subianto
"Bapak Anies pinter ngomong banyak teori praktek ga ada, Bapak Ganjar hebat wibawa udah paling top tapi saya takut nanti disetir sama Bu Mega karna Pas minyak langka aja rakyat disuruh makan rebus rebusan bukannya nyari solusi. Ga ngerti kondisi rakyat jelata... Kalo pak Prabowo biarpun ga pinter ngomong tapi dia bicara sesuai fakta dan wapresnya pasti otak Bapak Jokowi Insya Allah tambah bagus..",prabowo subianto
Yg suka menjelekan pak prabowo justru dia yg paling buruk. Buruk hatinya buruk otaknya ada sesuatu yg terselubung.,prabowo subianto
"Anies : kebanyakan teori<br>Prabowo : gak menguasai lapangan, hanya pake ilmu lama<br>Ganjar : skip<br>Jadi kali ini gw telah memutuskan untuk memilih kotak kosongðŸ˜¢",prabowo subianto
Anies gagasannya luar biasa..Prabowo jiwa nasionalismenya menjadi identitasnya pokoknya NKRI harga mati.prabowo kata katanya sangat jujur dan ke ikhlasannya demi bangsa sengat terasa. Ganjar sangat bagus dlm beranalogiðŸ˜…,prabowo subianto
Kok Prabowo ikutin gagasan paslon 03 ya..<br>Gagasannya sendiri g ada.,prabowo subianto
Prabowo ngambil waktu terakhir biar tau pembicaraan lawan .. lebih gampang untuk berikan sanggahan..ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ artinya Prabowo cuman nyanggah aja  dia gak ada gagasanðŸ˜‚ðŸ˜‚,prabowo subianto
"prabowo emang banyak pengalaman, tapi kurang gagasan",prabowo subianto
Jawaban Prabowo (02) Miskin Ide Gagasan. Miskin Ilmu. Miskin Pengetahuan. Wajar Pendidikan Beda dgn 01 dan 03. Kata SEPENDAPAT berapa Kali.? SEPENDAPAT dgn Ganjar 3Kali. SEPENDAPAT dgn Anies 2Kali.,prabowo subianto
"Prabowo gak sadar ya... Jika ini adalah DEBAT, nah dalam debat itu yang menyampaikan apa gagasan dan ide itu lewat betBICARA KRITIS/NGOMONG, kalau tidak ngomong apa yang akan di kerjakan kelak. Inilah membuktikan prabowo memang TIDAK BISA BEKERJA &amp; TEMPRAMEN tidak kreatif jadinya selama dirinya gabung Rezim gak ngapaÂ²in. Malah belih barang bekas.",prabowo subianto
Prabowo hanya ngedabrus jiwanya penjilat tidak punya gagasan yg falid.dia hanya boneka yg cari Aman.....seorang pemimpin harus punya pendirian yg kuat bukan penjilatâ˜ï¸bpk Anis yg punya pendirian yg kuat dan punya gagasan yg baikâ¤,prabowo subianto
"Pak prabowo,,, selalu tdk mnjawab apa yg ditanyakan...dan knp gagasan pk prabowo cuma meniru lawannya saja...... Di periode ini penjelasan pak ganjar yang gmpg dimengerti..... Mf sblmnya aku cuma menyimak &amp; menilai dr debat ini,,,,mslh dukung siapa itu massing2 pribadi jadi slow saja",prabowo subianto
